20.2969 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x15C49F90>, name='window1', pos=[0, 0], screen=0, size=array([1366,  768]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
60.0346 	EXP 	cue: autoDraw = False
60.0346 	EXP 	stimulus: autoDraw = False
60.0346 	EXP 	stimulus: image = u'x.png'
60.0346 	EXP 	cue: autoDraw = True
60.1277 	EXP 	cue: autoDraw = False
61.6438 	EXP 	stimulus: autoDraw = True
61.7685 	EXP 	stimulus: autoDraw = False
62.0189 	DATA 	Keypress: tab
64.2232 	EXP 	New trial (rep=1, index=0): {u'stimFile': u'x.png', u'corrAns': u'tab'}
64.4258 	EXP 	cue: autoDraw = False
64.4258 	EXP 	stimulus: autoDraw = False
64.4258 	EXP 	stimulus: image = u'x.png'
64.4258 	EXP 	cue: autoDraw = True
64.5502 	EXP 	cue: autoDraw = False
66.0818 	EXP 	stimulus: autoDraw = True
66.2071 	EXP 	stimulus: autoDraw = False
66.3949 	DATA 	Keypress: tab
68.6767 	EXP 	New trial (rep=1, index=1): {u'stimFile': u'+.png', u'corrAns': None}
68.7423 	EXP 	cue: autoDraw = False
68.7423 	EXP 	stimulus: autoDraw = False
68.7423 	EXP 	stimulus: image = u'+.png'
68.8633 	EXP 	cue: autoDraw = True
69.0193 	EXP 	cue: autoDraw = False
70.5021 	EXP 	stimulus: autoDraw = True
70.6582 	EXP 	stimulus: autoDraw = False
70.8150 	DATA 	Keypress: tab
73.1282 	EXP 	New trial (rep=2, index=0): {u'stimFile': u'x.png', u'corrAns': u'tab'}
73.3618 	EXP 	cue: autoDraw = False
73.3618 	EXP 	stimulus: autoDraw = False
73.3618 	EXP 	stimulus: image = u'x.png'
73.3618 	EXP 	cue: autoDraw = True
73.4553 	EXP 	cue: autoDraw = False
74.9867 	EXP 	stimulus: autoDraw = True
75.1120 	EXP 	stimulus: autoDraw = False
75.3093 	DATA 	Keypress: tab
77.5820 	EXP 	New trial (rep=2, index=1): {u'stimFile': u'+.png', u'corrAns': None}
77.6447 	EXP 	cue: autoDraw = False
77.6447 	EXP 	stimulus: autoDraw = False
77.6447 	EXP 	stimulus: image = u'+.png'
77.7684 	EXP 	cue: autoDraw = True
77.9247 	EXP 	cue: autoDraw = False
79.4406 	EXP 	stimulus: autoDraw = True
79.5656 	EXP 	stimulus: autoDraw = False
82.0204 	EXP 	New trial (rep=3, index=0): {u'stimFile': u'+.png', u'corrAns': None}
82.0663 	EXP 	cue: autoDraw = False
82.0663 	EXP 	stimulus: autoDraw = False
82.0663 	EXP 	stimulus: image = u'+.png'
82.2226 	EXP 	cue: autoDraw = True
82.3476 	EXP 	cue: autoDraw = False
83.8791 	EXP 	stimulus: autoDraw = True
84.0040 	EXP 	stimulus: autoDraw = False
86.4885 	EXP 	New trial (rep=3, index=1): {u'stimFile': u'x.png', u'corrAns': u'tab'}
86.7683 	EXP 	cue: autoDraw = False
86.7683 	EXP 	stimulus: autoDraw = False
86.7683 	EXP 	stimulus: image = u'x.png'
86.7683 	EXP 	cue: autoDraw = True
86.8305 	EXP 	cue: autoDraw = False
88.3306 	EXP 	stimulus: autoDraw = True
88.4869 	EXP 	stimulus: autoDraw = False
88.7063 	DATA 	Keypress: tab
90.9413 	EXP 	New trial (rep=4, index=0): {u'stimFile': u'+.png', u'corrAns': None}
91.0036 	EXP 	cue: autoDraw = False
91.0036 	EXP 	stimulus: autoDraw = False
91.0036 	EXP 	stimulus: image = u'+.png'
91.1277 	EXP 	cue: autoDraw = True
91.2840 	EXP 	cue: autoDraw = False
92.7842 	EXP 	stimulus: autoDraw = True
92.9404 	EXP 	stimulus: autoDraw = False
95.3773 	EXP 	New trial (rep=4, index=1): {u'stimFile': u'x.png', u'corrAns': u'tab'}
95.6722 	EXP 	cue: autoDraw = False
95.6722 	EXP 	stimulus: autoDraw = False
95.6722 	EXP 	stimulus: image = u'x.png'
95.6722 	EXP 	cue: autoDraw = True
95.7034 	EXP 	cue: autoDraw = False
97.2349 	EXP 	stimulus: autoDraw = True
97.3601 	EXP 	stimulus: autoDraw = False
97.6413 	DATA 	Keypress: tab
99.8298 	EXP 	New trial (rep=5, index=0): {u'stimFile': u'+.png', u'corrAns': None}
99.8924 	EXP 	cue: autoDraw = False
99.8924 	EXP 	stimulus: autoDraw = False
99.8924 	EXP 	stimulus: image = u'+.png'
100.0162 	EXP 	cue: autoDraw = True
100.1730 	EXP 	cue: autoDraw = False
101.6728 	EXP 	stimulus: autoDraw = True
101.8291 	EXP 	stimulus: autoDraw = False
104.2833 	EXP 	New trial (rep=5, index=1): {u'stimFile': u'x.png', u'corrAns': u'tab'}
104.5795 	EXP 	cue: autoDraw = False
104.5795 	EXP 	stimulus: autoDraw = False
104.5795 	EXP 	stimulus: image = u'x.png'
104.5795 	EXP 	cue: autoDraw = True
104.6106 	EXP 	cue: autoDraw = False
106.1420 	EXP 	stimulus: autoDraw = True
106.2672 	EXP 	stimulus: autoDraw = False
106.4549 	DATA 	Keypress: tab
108.7371 	EXP 	New trial (rep=6, index=0): {u'stimFile': u'+.png', u'corrAns': None}
108.8004 	EXP 	cue: autoDraw = False
108.8004 	EXP 	stimulus: autoDraw = False
108.8004 	EXP 	stimulus: image = u'+.png'
108.9247 	EXP 	cue: autoDraw = True
109.0798 	EXP 	cue: autoDraw = False
110.5783 	EXP 	stimulus: autoDraw = True
110.7347 	EXP 	stimulus: autoDraw = False
113.1735 	EXP 	New trial (rep=6, index=1): {u'stimFile': u'x.png', u'corrAns': u'tab'}
113.4693 	EXP 	cue: autoDraw = False
113.4693 	EXP 	stimulus: autoDraw = False
113.4693 	EXP 	stimulus: image = u'x.png'
113.4693 	EXP 	cue: autoDraw = True
113.5004 	EXP 	cue: autoDraw = False
115.0318 	EXP 	stimulus: autoDraw = True
115.1566 	EXP 	stimulus: autoDraw = False
115.3727 	DATA 	Keypress: tab
117.6278 	EXP 	New trial (rep=7, index=0): {u'stimFile': u'x.png', u'corrAns': u'tab'}
117.8300 	EXP 	cue: autoDraw = False
117.8300 	EXP 	stimulus: autoDraw = False
117.8300 	EXP 	stimulus: image = u'x.png'
117.8300 	EXP 	cue: autoDraw = True
117.9549 	EXP 	cue: autoDraw = False
119.4863 	EXP 	stimulus: autoDraw = True
119.6114 	EXP 	stimulus: autoDraw = False
119.7991 	DATA 	Keypress: tab
122.0665 	EXP 	New trial (rep=7, index=1): {u'stimFile': u'+.png', u'corrAns': None}
122.1289 	EXP 	cue: autoDraw = False
122.1289 	EXP 	stimulus: autoDraw = False
122.1289 	EXP 	stimulus: image = u'+.png'
122.2532 	EXP 	cue: autoDraw = True
122.4094 	EXP 	cue: autoDraw = False
123.9094 	EXP 	stimulus: autoDraw = True
124.0655 	EXP 	stimulus: autoDraw = False
126.5198 	EXP 	New trial (rep=8, index=0): {u'stimFile': u'+.png', u'corrAns': None}
126.5657 	EXP 	cue: autoDraw = False
126.5657 	EXP 	stimulus: autoDraw = False
126.5657 	EXP 	stimulus: image = u'+.png'
126.7221 	EXP 	cue: autoDraw = True
126.8473 	EXP 	cue: autoDraw = False
128.3785 	EXP 	stimulus: autoDraw = True
128.5037 	EXP 	stimulus: autoDraw = False
130.9707 	EXP 	New trial (rep=8, index=1): {u'stimFile': u'x.png', u'corrAns': u'tab'}
131.2670 	EXP 	cue: autoDraw = False
131.2670 	EXP 	stimulus: autoDraw = False
131.2670 	EXP 	stimulus: image = u'x.png'
131.2670 	EXP 	cue: autoDraw = True
131.2979 	EXP 	cue: autoDraw = False
132.8293 	EXP 	stimulus: autoDraw = True
132.9543 	EXP 	stimulus: autoDraw = False
133.2049 	DATA 	Keypress: tab
135.4212 	EXP 	New trial (rep=9, index=0): {u'stimFile': u'+.png', u'corrAns': None}
135.4710 	EXP 	cue: autoDraw = False
135.4710 	EXP 	stimulus: autoDraw = False
135.4710 	EXP 	stimulus: image = u'+.png'
135.6118 	EXP 	cue: autoDraw = True
135.7679 	EXP 	cue: autoDraw = False
137.2680 	EXP 	stimulus: autoDraw = True
137.3931 	EXP 	stimulus: autoDraw = False
139.8636 	EXP 	New trial (rep=9, index=1): {u'stimFile': u'x.png', u'corrAns': u'tab'}
140.1440 	EXP 	cue: autoDraw = False
140.1440 	EXP 	stimulus: autoDraw = False
140.1440 	EXP 	stimulus: image = u'x.png'
140.1440 	EXP 	cue: autoDraw = True
140.2064 	EXP 	cue: autoDraw = False
141.7042 	EXP 	stimulus: autoDraw = True
141.8607 	EXP 	stimulus: autoDraw = False
142.0483 	DATA 	Keypress: tab
144.3311 	EXP 	New trial (rep=10, index=0): {u'stimFile': u'+.png', u'corrAns': None}
144.3929 	EXP 	cue: autoDraw = False
144.3929 	EXP 	stimulus: autoDraw = False
144.3929 	EXP 	stimulus: image = u'+.png'
144.5171 	EXP 	cue: autoDraw = True
144.6738 	EXP 	cue: autoDraw = False
146.1877 	EXP 	stimulus: autoDraw = True
146.3129 	EXP 	stimulus: autoDraw = False
148.7828 	EXP 	New trial (rep=10, index=1): {u'stimFile': u'x.png', u'corrAns': u'tab'}
149.0789 	EXP 	cue: autoDraw = False
149.0789 	EXP 	stimulus: autoDraw = False
149.0789 	EXP 	stimulus: image = u'x.png'
149.0789 	EXP 	cue: autoDraw = True
149.1100 	EXP 	cue: autoDraw = False
150.6124 	EXP 	stimulus: autoDraw = True
150.7687 	EXP 	stimulus: autoDraw = False
150.8941 	DATA 	Keypress: tab
153.2393 	EXP 	New trial (rep=11, index=0): {u'stimFile': u'+.png', u'corrAns': None}
153.3009 	EXP 	cue: autoDraw = False
153.3009 	EXP 	stimulus: autoDraw = False
153.3009 	EXP 	stimulus: image = u'+.png'
153.4251 	EXP 	cue: autoDraw = True
153.5813 	EXP 	cue: autoDraw = False
155.0815 	EXP 	stimulus: autoDraw = True
155.2383 	EXP 	stimulus: autoDraw = False
157.6748 	EXP 	New trial (rep=11, index=1): {u'stimFile': u'x.png', u'corrAns': u'tab'}
157.9708 	EXP 	cue: autoDraw = False
157.9708 	EXP 	stimulus: autoDraw = False
157.9708 	EXP 	stimulus: image = u'x.png'
157.9708 	EXP 	cue: autoDraw = True
158.0021 	EXP 	cue: autoDraw = False
159.5335 	EXP 	stimulus: autoDraw = True
159.6584 	EXP 	stimulus: autoDraw = False
159.8155 	DATA 	Keypress: tab
162.1274 	EXP 	New trial (rep=12, index=0): {u'stimFile': u'+.png', u'corrAns': None}
162.1899 	EXP 	cue: autoDraw = False
162.1899 	EXP 	stimulus: autoDraw = False
162.1899 	EXP 	stimulus: image = u'+.png'
162.3138 	EXP 	cue: autoDraw = True
162.4699 	EXP 	cue: autoDraw = False
163.9704 	EXP 	stimulus: autoDraw = True
164.1263 	EXP 	stimulus: autoDraw = False
166.5664 	EXP 	New trial (rep=12, index=1): {u'stimFile': u'x.png', u'corrAns': u'tab'}
166.8626 	EXP 	cue: autoDraw = False
166.8626 	EXP 	stimulus: autoDraw = False
166.8626 	EXP 	stimulus: image = u'x.png'
166.8626 	EXP 	cue: autoDraw = True
166.8938 	EXP 	cue: autoDraw = False
168.4252 	EXP 	stimulus: autoDraw = True
168.5502 	EXP 	stimulus: autoDraw = False
168.7380 	DATA 	Keypress: tab
171.0206 	EXP 	New trial (rep=13, index=0): {u'stimFile': u'x.png', u'corrAns': u'tab'}
171.2226 	EXP 	cue: autoDraw = False
171.2226 	EXP 	stimulus: autoDraw = False
171.2226 	EXP 	stimulus: image = u'x.png'
171.2226 	EXP 	cue: autoDraw = True
171.3473 	EXP 	cue: autoDraw = False
172.8634 	EXP 	stimulus: autoDraw = True
173.0195 	EXP 	stimulus: autoDraw = False
173.2073 	DATA 	Keypress: tab
175.4706 	EXP 	New trial (rep=13, index=1): {u'stimFile': u'+.png', u'corrAns': None}
175.5204 	EXP 	cue: autoDraw = False
175.5204 	EXP 	stimulus: autoDraw = False
175.5204 	EXP 	stimulus: image = u'+.png'
175.6572 	EXP 	cue: autoDraw = True
175.8133 	EXP 	cue: autoDraw = False
177.3140 	EXP 	stimulus: autoDraw = True
177.4699 	EXP 	stimulus: autoDraw = False
177.6264 	DATA 	Keypress: tab
179.9093 	EXP 	New trial (rep=14, index=0): {u'stimFile': u'x.png', u'corrAns': u'tab'}
180.2052 	EXP 	cue: autoDraw = False
180.2052 	EXP 	stimulus: autoDraw = False
180.2052 	EXP 	stimulus: image = u'x.png'
180.2052 	EXP 	cue: autoDraw = True
180.2365 	EXP 	cue: autoDraw = False
181.7675 	EXP 	stimulus: autoDraw = True
181.9088 	EXP 	stimulus: autoDraw = False
182.0966 	DATA 	Keypress: tab
184.3789 	EXP 	New trial (rep=14, index=1): {u'stimFile': u'+.png', u'corrAns': None}
184.4418 	EXP 	cue: autoDraw = False
184.4418 	EXP 	stimulus: autoDraw = False
184.4418 	EXP 	stimulus: image = u'+.png'
184.5653 	EXP 	cue: autoDraw = True
184.7214 	EXP 	cue: autoDraw = False
186.2220 	EXP 	stimulus: autoDraw = True
186.3782 	EXP 	stimulus: autoDraw = False
188.8328 	EXP 	New trial (rep=15, index=0): {u'stimFile': u'x.png', u'corrAns': u'tab'}
189.1289 	EXP 	cue: autoDraw = False
189.1289 	EXP 	stimulus: autoDraw = False
189.1289 	EXP 	stimulus: image = u'x.png'
189.1289 	EXP 	cue: autoDraw = True
189.1601 	EXP 	cue: autoDraw = False
190.6737 	EXP 	stimulus: autoDraw = True
190.8299 	EXP 	stimulus: autoDraw = False
191.0180 	DATA 	Keypress: tab
193.2844 	EXP 	New trial (rep=15, index=1): {u'stimFile': u'+.png', u'corrAns': None}
193.3465 	EXP 	cue: autoDraw = False
193.3465 	EXP 	stimulus: autoDraw = False
193.3465 	EXP 	stimulus: image = u'+.png'
193.4707 	EXP 	cue: autoDraw = True
193.6270 	EXP 	cue: autoDraw = False
195.1275 	EXP 	stimulus: autoDraw = True
195.2836 	EXP 	stimulus: autoDraw = False
197.7202 	EXP 	New trial (rep=16, index=0): {u'stimFile': u'+.png', u'corrAns': None}
197.7661 	EXP 	cue: autoDraw = False
197.7661 	EXP 	stimulus: autoDraw = False
197.7661 	EXP 	stimulus: image = u'+.png'
197.9224 	EXP 	cue: autoDraw = True
198.0474 	EXP 	cue: autoDraw = False
199.5788 	EXP 	stimulus: autoDraw = True
199.7039 	EXP 	stimulus: autoDraw = False
202.1762 	EXP 	New trial (rep=16, index=1): {u'stimFile': u'x.png', u'corrAns': u'tab'}
202.4714 	EXP 	cue: autoDraw = False
202.4714 	EXP 	stimulus: autoDraw = False
202.4714 	EXP 	stimulus: image = u'x.png'
202.4714 	EXP 	cue: autoDraw = True
202.5025 	EXP 	cue: autoDraw = False
204.0340 	EXP 	stimulus: autoDraw = True
204.1589 	EXP 	stimulus: autoDraw = False
204.3467 	DATA 	Keypress: tab
206.6291 	EXP 	New trial (rep=17, index=0): {u'stimFile': u'x.png', u'corrAns': u'tab'}
206.8319 	EXP 	cue: autoDraw = False
206.8319 	EXP 	stimulus: autoDraw = False
206.8319 	EXP 	stimulus: image = u'x.png'
206.8319 	EXP 	cue: autoDraw = True
206.9564 	EXP 	cue: autoDraw = False
208.4877 	EXP 	stimulus: autoDraw = True
208.6130 	EXP 	stimulus: autoDraw = False
208.8014 	DATA 	Keypress: tab
211.0808 	EXP 	New trial (rep=17, index=1): {u'stimFile': u'+.png', u'corrAns': None}
211.1431 	EXP 	cue: autoDraw = False
211.1431 	EXP 	stimulus: autoDraw = False
211.1431 	EXP 	stimulus: image = u'+.png'
211.2672 	EXP 	cue: autoDraw = True
211.4237 	EXP 	cue: autoDraw = False
212.9240 	EXP 	stimulus: autoDraw = True
213.0803 	EXP 	stimulus: autoDraw = False
213.2678 	DATA 	Keypress: tab
215.5156 	EXP 	New trial (rep=18, index=0): {u'stimFile': u'+.png', u'corrAns': None}
215.5478 	EXP 	cue: autoDraw = False
215.5478 	EXP 	stimulus: autoDraw = False
215.5478 	EXP 	stimulus: image = u'+.png'
215.6912 	EXP 	cue: autoDraw = True
215.8475 	EXP 	cue: autoDraw = False
217.3480 	EXP 	stimulus: autoDraw = True
217.5043 	EXP 	stimulus: autoDraw = False
219.9745 	EXP 	New trial (rep=18, index=1): {u'stimFile': u'x.png', u'corrAns': u'tab'}
220.2706 	EXP 	cue: autoDraw = False
220.2706 	EXP 	stimulus: autoDraw = False
220.2706 	EXP 	stimulus: image = u'x.png'
220.2706 	EXP 	cue: autoDraw = True
220.3017 	EXP 	cue: autoDraw = False
221.8135 	EXP 	stimulus: autoDraw = True
221.9698 	EXP 	stimulus: autoDraw = False
222.2514 	DATA 	Keypress: tab
224.4400 	EXP 	New trial (rep=19, index=0): {u'stimFile': u'x.png', u'corrAns': u'tab'}
224.6422 	EXP 	cue: autoDraw = False
224.6422 	EXP 	stimulus: autoDraw = False
224.6422 	EXP 	stimulus: image = u'x.png'
224.6422 	EXP 	cue: autoDraw = True
224.7670 	EXP 	cue: autoDraw = False
226.2831 	EXP 	stimulus: autoDraw = True
226.4391 	EXP 	stimulus: autoDraw = False
226.6895 	DATA 	Keypress: tab
228.8781 	EXP 	New trial (rep=19, index=1): {u'stimFile': u'+.png', u'corrAns': None}
228.9407 	EXP 	cue: autoDraw = False
228.9407 	EXP 	stimulus: autoDraw = False
228.9407 	EXP 	stimulus: image = u'+.png'
229.0646 	EXP 	cue: autoDraw = True
229.2209 	EXP 	cue: autoDraw = False
230.7050 	EXP 	stimulus: autoDraw = True
230.8616 	EXP 	stimulus: autoDraw = False
233.3319 	EXP 	New trial (rep=20, index=0): {u'stimFile': u'+.png', u'corrAns': None}
233.3778 	EXP 	cue: autoDraw = False
233.3778 	EXP 	stimulus: autoDraw = False
233.3778 	EXP 	stimulus: image = u'+.png'
233.5343 	EXP 	cue: autoDraw = True
233.6593 	EXP 	cue: autoDraw = False
235.1907 	EXP 	stimulus: autoDraw = True
235.3156 	EXP 	stimulus: autoDraw = False
235.6640 	DATA 	Keypress: tab
237.7680 	EXP 	New trial (rep=20, index=1): {u'stimFile': u'x.png', u'corrAns': u'tab'}
238.0642 	EXP 	cue: autoDraw = False
238.0642 	EXP 	stimulus: autoDraw = False
238.0642 	EXP 	stimulus: image = u'x.png'
238.0642 	EXP 	cue: autoDraw = True
238.0952 	EXP 	cue: autoDraw = False
239.6266 	EXP 	stimulus: autoDraw = True
239.7516 	EXP 	stimulus: autoDraw = False
240.0019 	DATA 	Keypress: tab
242.2236 	EXP 	New trial (rep=21, index=0): {u'stimFile': u'+.png', u'corrAns': None}
242.2859 	EXP 	cue: autoDraw = False
242.2859 	EXP 	stimulus: autoDraw = False
242.2859 	EXP 	stimulus: image = u'+.png'
242.4100 	EXP 	cue: autoDraw = True
242.5663 	EXP 	cue: autoDraw = False
244.0668 	EXP 	stimulus: autoDraw = True
244.2227 	EXP 	stimulus: autoDraw = False
246.6886 	EXP 	New trial (rep=21, index=1): {u'stimFile': u'x.png', u'corrAns': u'tab'}
246.9692 	EXP 	cue: autoDraw = False
246.9692 	EXP 	stimulus: autoDraw = False
246.9692 	EXP 	stimulus: image = u'x.png'
246.9692 	EXP 	cue: autoDraw = True
247.0314 	EXP 	cue: autoDraw = False
248.5318 	EXP 	stimulus: autoDraw = True
248.6886 	EXP 	stimulus: autoDraw = False
248.8455 	DATA 	Keypress: tab
251.1132 	EXP 	New trial (rep=22, index=0): {u'stimFile': u'x.png', u'corrAns': u'tab'}
251.3154 	EXP 	cue: autoDraw = False
251.3154 	EXP 	stimulus: autoDraw = False
251.3154 	EXP 	stimulus: image = u'x.png'
251.3154 	EXP 	cue: autoDraw = True
251.4400 	EXP 	cue: autoDraw = False
252.9715 	EXP 	stimulus: autoDraw = True
253.0964 	EXP 	stimulus: autoDraw = False
253.3468 	DATA 	Keypress: tab
255.5624 	EXP 	New trial (rep=22, index=1): {u'stimFile': u'+.png', u'corrAns': None}
255.6124 	EXP 	cue: autoDraw = False
255.6124 	EXP 	stimulus: autoDraw = False
255.6124 	EXP 	stimulus: image = u'+.png'
255.7388 	EXP 	cue: autoDraw = True
255.8947 	EXP 	cue: autoDraw = False
257.3948 	EXP 	stimulus: autoDraw = True
257.5510 	EXP 	stimulus: autoDraw = False
260.0209 	EXP 	New trial (rep=23, index=0): {u'stimFile': u'+.png', u'corrAns': None}
260.0671 	EXP 	cue: autoDraw = False
260.0671 	EXP 	stimulus: autoDraw = False
260.0671 	EXP 	stimulus: image = u'+.png'
260.2232 	EXP 	cue: autoDraw = True
260.3480 	EXP 	cue: autoDraw = False
261.8624 	EXP 	stimulus: autoDraw = True
262.0185 	EXP 	stimulus: autoDraw = False
264.4887 	EXP 	New trial (rep=23, index=1): {u'stimFile': u'x.png', u'corrAns': u'tab'}
264.7694 	EXP 	cue: autoDraw = False
264.7694 	EXP 	stimulus: autoDraw = False
264.7694 	EXP 	stimulus: image = u'x.png'
264.7694 	EXP 	cue: autoDraw = True
264.8316 	EXP 	cue: autoDraw = False
266.3447 	EXP 	stimulus: autoDraw = True
266.4695 	EXP 	stimulus: autoDraw = False
266.6886 	DATA 	Keypress: tab
268.9399 	EXP 	New trial (rep=24, index=0): {u'stimFile': u'+.png', u'corrAns': None}
269.0023 	EXP 	cue: autoDraw = False
269.0023 	EXP 	stimulus: autoDraw = False
269.0023 	EXP 	stimulus: image = u'+.png'
269.1264 	EXP 	cue: autoDraw = True
269.2826 	EXP 	cue: autoDraw = False
270.7662 	EXP 	stimulus: autoDraw = True
270.9081 	EXP 	stimulus: autoDraw = False
273.3779 	EXP 	New trial (rep=24, index=1): {u'stimFile': u'x.png', u'corrAns': u'tab'}
273.6744 	EXP 	cue: autoDraw = False
273.6744 	EXP 	stimulus: autoDraw = False
273.6744 	EXP 	stimulus: image = u'x.png'
273.6744 	EXP 	cue: autoDraw = True
273.7052 	EXP 	cue: autoDraw = False
275.2366 	EXP 	stimulus: autoDraw = True
275.3616 	EXP 	stimulus: autoDraw = False
275.5605 	DATA 	Keypress: tab
277.8332 	EXP 	New trial (rep=25, index=0): {u'stimFile': u'+.png', u'corrAns': None}
277.8951 	EXP 	cue: autoDraw = False
277.8951 	EXP 	stimulus: autoDraw = False
277.8951 	EXP 	stimulus: image = u'+.png'
278.0192 	EXP 	cue: autoDraw = True
278.1758 	EXP 	cue: autoDraw = False
279.6757 	EXP 	stimulus: autoDraw = True
279.8319 	EXP 	stimulus: autoDraw = False
282.2674 	EXP 	New trial (rep=25, index=1): {u'stimFile': u'x.png', u'corrAns': u'tab'}
282.5637 	EXP 	cue: autoDraw = False
282.5637 	EXP 	stimulus: autoDraw = False
282.5637 	EXP 	stimulus: image = u'x.png'
282.5637 	EXP 	cue: autoDraw = True
282.5954 	EXP 	cue: autoDraw = False
284.1260 	EXP 	stimulus: autoDraw = True
284.2511 	EXP 	stimulus: autoDraw = False
284.4078 	DATA 	Keypress: tab
286.7211 	EXP 	New trial (rep=26, index=0): {u'stimFile': u'x.png', u'corrAns': u'tab'}
286.9235 	EXP 	cue: autoDraw = False
286.9235 	EXP 	stimulus: autoDraw = False
286.9235 	EXP 	stimulus: image = u'x.png'
286.9235 	EXP 	cue: autoDraw = True
287.0481 	EXP 	cue: autoDraw = False
288.5794 	EXP 	stimulus: autoDraw = True
288.7044 	EXP 	stimulus: autoDraw = False
288.9548 	DATA 	Keypress: tab
291.1904 	EXP 	New trial (rep=26, index=1): {u'stimFile': u'+.png', u'corrAns': None}
291.2528 	EXP 	cue: autoDraw = False
291.2528 	EXP 	stimulus: autoDraw = False
291.2528 	EXP 	stimulus: image = u'+.png'
291.3768 	EXP 	cue: autoDraw = True
291.5331 	EXP 	cue: autoDraw = False
293.0333 	EXP 	stimulus: autoDraw = True
293.1900 	EXP 	stimulus: autoDraw = False
295.6274 	EXP 	New trial (rep=27, index=0): {u'stimFile': u'x.png', u'corrAns': u'tab'}
295.8930 	EXP 	cue: autoDraw = False
295.8930 	EXP 	stimulus: autoDraw = False
295.8930 	EXP 	stimulus: image = u'x.png'
295.8930 	EXP 	cue: autoDraw = True
295.9719 	EXP 	cue: autoDraw = False
297.4721 	EXP 	stimulus: autoDraw = True
297.5977 	EXP 	stimulus: autoDraw = False
297.8161 	DATA 	Keypress: tab
300.0671 	EXP 	New trial (rep=27, index=1): {u'stimFile': u'+.png', u'corrAns': None}
300.1294 	EXP 	cue: autoDraw = False
