12.1391 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7f9380e16b90>, name='window1', pos=[0, 0], screen=0, size=array([1366,  768]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
195.2104 	DATA 	Keypress: tab
197.4936 	EXP 	New trial (rep=21, index=0): {u'stimFile': u'+.png', u'corrAns': None}
197.5092 	EXP 	cue: autoDraw = False
197.5092 	EXP 	stimulus: autoDraw = False
197.5092 	EXP 	stimulus: image = u'+.png'
197.5092 	EXP 	cue: autoDraw = True
197.6591 	EXP 	cue: autoDraw = False
199.1752 	EXP 	stimulus: autoDraw = True
199.3085 	EXP 	stimulus: autoDraw = False
201.7916 	EXP 	New trial (rep=21, index=1): {u'stimFile': u'x.png', u'corrAns': u'tab'}
201.8718 	EXP 	cue: autoDraw = False
201.8718 	EXP 	stimulus: autoDraw = False
201.8718 	EXP 	stimulus: image = u'x.png'
201.8718 	EXP 	cue: autoDraw = True
201.9574 	EXP 	cue: autoDraw = False
203.4733 	EXP 	stimulus: autoDraw = True
203.6066 	EXP 	stimulus: autoDraw = False
203.9234 	DATA 	Keypress: tab
206.0899 	EXP 	New trial (rep=22, index=0): {u'stimFile': u'x.png', u'corrAns': u'tab'}
206.1648 	EXP 	cue: autoDraw = False
206.1648 	EXP 	stimulus: autoDraw = False
206.1648 	EXP 	stimulus: image = u'x.png'
206.1648 	EXP 	cue: autoDraw = True
206.2555 	EXP 	cue: autoDraw = False
207.7715 	EXP 	stimulus: autoDraw = True
207.9048 	EXP 	stimulus: autoDraw = False
208.3381 	DATA 	Keypress: tab
210.3881 	EXP 	New trial (rep=22, index=1): {u'stimFile': u'+.png', u'corrAns': None}
210.4037 	EXP 	cue: autoDraw = False
210.4037 	EXP 	stimulus: autoDraw = False
210.4037 	EXP 	stimulus: image = u'+.png'
210.4037 	EXP 	cue: autoDraw = True
210.5536 	EXP 	cue: autoDraw = False
212.0697 	EXP 	stimulus: autoDraw = True
212.2030 	EXP 	stimulus: autoDraw = False
214.6862 	EXP 	New trial (rep=23, index=0): {u'stimFile': u'x.png', u'corrAns': u'tab'}
214.7666 	EXP 	cue: autoDraw = False
214.7666 	EXP 	stimulus: autoDraw = False
214.7666 	EXP 	stimulus: image = u'x.png'
214.7666 	EXP 	cue: autoDraw = True
214.8518 	EXP 	cue: autoDraw = False
216.3678 	EXP 	stimulus: autoDraw = True
216.5012 	EXP 	stimulus: autoDraw = False
216.7678 	DATA 	Keypress: tab
218.9844 	EXP 	New trial (rep=23, index=1): {u'stimFile': u'+.png', u'corrAns': None}
219.0000 	EXP 	cue: autoDraw = False
219.0000 	EXP 	stimulus: autoDraw = False
219.0000 	EXP 	stimulus: image = u'+.png'
219.0000 	EXP 	cue: autoDraw = True
219.1500 	EXP 	cue: autoDraw = False
220.6660 	EXP 	stimulus: autoDraw = True
220.7993 	EXP 	stimulus: autoDraw = False
223.2824 	EXP 	New trial (rep=24, index=0): {u'stimFile': u'x.png', u'corrAns': u'tab'}
223.3630 	EXP 	cue: autoDraw = False
223.3630 	EXP 	stimulus: autoDraw = False
223.3630 	EXP 	stimulus: image = u'x.png'
223.3630 	EXP 	cue: autoDraw = True
223.4482 	EXP 	cue: autoDraw = False
224.9642 	EXP 	stimulus: autoDraw = True
225.0975 	EXP 	stimulus: autoDraw = False
225.4142 	DATA 	Keypress: tab
227.5807 	EXP 	New trial (rep=24, index=1): {u'stimFile': u'+.png', u'corrAns': None}
227.5964 	EXP 	cue: autoDraw = False
227.5964 	EXP 	stimulus: autoDraw = False
227.5964 	EXP 	stimulus: image = u'+.png'
227.5964 	EXP 	cue: autoDraw = True
227.7464 	EXP 	cue: autoDraw = False
229.2624 	EXP 	stimulus: autoDraw = True
229.4123 	EXP 	stimulus: autoDraw = False
231.8787 	EXP 	New trial (rep=25, index=0): {u'stimFile': u'+.png', u'corrAns': None}
231.8946 	EXP 	cue: autoDraw = False
231.8946 	EXP 	stimulus: autoDraw = False
231.8946 	EXP 	stimulus: image = u'+.png'
231.8946 	EXP 	cue: autoDraw = True
232.0445 	EXP 	cue: autoDraw = False
233.5605 	EXP 	stimulus: autoDraw = True
233.6938 	EXP 	stimulus: autoDraw = False
236.1770 	EXP 	New trial (rep=25, index=1): {u'stimFile': u'x.png', u'corrAns': u'tab'}
236.2624 	EXP 	cue: autoDraw = False
236.2624 	EXP 	stimulus: autoDraw = False
236.2624 	EXP 	stimulus: image = u'x.png'
236.2624 	EXP 	cue: autoDraw = True
236.3593 	EXP 	cue: autoDraw = False
237.8587 	EXP 	stimulus: autoDraw = True
237.9920 	EXP 	stimulus: autoDraw = False
238.2587 	DATA 	Keypress: tab
240.4752 	EXP 	New trial (rep=26, index=0): {u'stimFile': u'+.png', u'corrAns': None}
240.4909 	EXP 	cue: autoDraw = False
240.4909 	EXP 	stimulus: autoDraw = False
240.4909 	EXP 	stimulus: image = u'+.png'
240.4909 	EXP 	cue: autoDraw = True
240.6408 	EXP 	cue: autoDraw = False
242.1569 	EXP 	stimulus: autoDraw = True
242.2901 	EXP 	stimulus: autoDraw = False
244.7733 	EXP 	New trial (rep=26, index=1): {u'stimFile': u'x.png', u'corrAns': u'tab'}
244.8554 	EXP 	cue: autoDraw = False
244.8554 	EXP 	stimulus: autoDraw = False
244.8554 	EXP 	stimulus: image = u'x.png'
244.8554 	EXP 	cue: autoDraw = True
244.9390 	EXP 	cue: autoDraw = False
246.4718 	EXP 	stimulus: autoDraw = True
246.5883 	EXP 	stimulus: autoDraw = False
247.0717 	DATA 	Keypress: tab
249.0716 	EXP 	New trial (rep=27, index=0): {u'stimFile': u'x.png', u'corrAns': u'tab'}
249.1460 	EXP 	cue: autoDraw = False
249.1460 	EXP 	stimulus: autoDraw = False
249.1460 	EXP 	stimulus: image = u'x.png'
249.1460 	EXP 	cue: autoDraw = True
249.2372 	EXP 	cue: autoDraw = False
250.7532 	EXP 	stimulus: autoDraw = True
250.8865 	EXP 	stimulus: autoDraw = False
253.3696 	EXP 	New trial (rep=27, index=1): {u'stimFile': u'+.png', u'corrAns': None}
253.3854 	EXP 	cue: autoDraw = False
253.3854 	EXP 	stimulus: autoDraw = False
253.3854 	EXP 	stimulus: image = u'+.png'
253.3854 	EXP 	cue: autoDraw = True
253.5354 	EXP 	cue: autoDraw = False
255.0514 	EXP 	stimulus: autoDraw = True
255.1846 	EXP 	stimulus: autoDraw = False
257.6678 	EXP 	New trial (rep=28, index=0): {u'stimFile': u'x.png', u'corrAns': u'tab'}
